date,code,shares,nav,close_price,shares_prev,share_change,valuation_price,valuation_source,net_inflow_100mn,name,venue
2025-07-16,510300,92563687700.0,4.0713,3.946,92626687700.0,-63000000.0,4.0713,NAV,-2.564919,沪深300ETF华泰柏瑞,SSE
2025-07-17,510300,92481787700.0,4.1015,3.979,92563687700.0,-81900000.0,4.1015,NAV,-3.3591285,沪深300ETF华泰柏瑞,SSE
2025-07-18,510300,92452987700.0,4.1307,4.009,92481787700.0,-28800000.0,4.1307,NAV,-1.1896416,沪深300ETF华泰柏瑞,SSE
2025-07-21,510300,92404387700.0,4.1585,4.034,92452987700.0,-48600000.0,4.1585,NAV,-2.021031,沪深300ETF华泰柏瑞,SSE
2025-07-22,510300,92306287700.0,4.1929,4.078,92404387700.0,-98100000.0,4.1929,NAV,-4.1132349,沪深300ETF华泰柏瑞,SSE
2025-07-23,510300,92423287700.0,4.1942,4.076,92306287700.0,117000000.0,4.1942,NAV,4.907214000000001,沪深300ETF华泰柏瑞,SSE
2025-07-24,510300,92725687700.0,4.2243,4.102,92423287700.0,302400000.0,4.2243,NAV,12.7742832,沪深300ETF华泰柏瑞,SSE
2025-07-25,510300,92754487700.0,4.2041,4.08,92725687700.0,28800000.0,4.2041,NAV,1.2107808000000002,沪深300ETF华泰柏瑞,SSE
2025-07-28,510300,92551087700.0,4.2138,4.091,92754487700.0,-203400000.0,4.2138,NAV,-8.5708692,沪深300ETF华泰柏瑞,SSE
2025-07-29,510300,92163187700.0,4.231,4.112,92551087700.0,-387900000.0,4.231,NAV,-16.412049,沪深300ETF华泰柏瑞,SSE
2025-07-30,510300,91845487700.0,4.2301,4.109,92163187700.0,-317700000.0,4.2301,NAV,-13.4390277,沪深300ETF华泰柏瑞,SSE
2025-07-31,510300,91676287700.0,4.154,4.032,91845487700.0,-169200000.0,4.154,NAV,-7.028568,沪深300ETF华泰柏瑞,SSE
2025-08-01,510300,91583587700.0,4.133,4.01,91676287700.0,-92700000.0,4.133,NAV,-3.831291,沪深300ETF华泰柏瑞,SSE
2025-08-04,510300,91580887700.0,4.1491,4.029,91583587700.0,-2700000.0,4.1491,NAV,-0.1120257,沪深300ETF华泰柏瑞,SSE
2025-08-05,510300,91525087700.0,4.1824,4.06,91580887700.0,-55800000.0,4.1824,NAV,-2.3337792000000004,沪深300ETF华泰柏瑞,SSE
2025-08-06,510300,91613287700.0,4.1927,4.071,91525087700.0,88200000.0,4.1927,NAV,3.6979614,沪深300ETF华泰柏瑞,SSE
2025-08-07,510300,91459387700.0,4.1938,4.07,91613287700.0,-153900000.0,4.1938,NAV,-6.454258200000001,沪深300ETF华泰柏瑞,SSE
2025-08-08,510300,91315387700.0,4.1854,4.06,91459387700.0,-144000000.0,4.1854,NAV,-6.026975999999999,沪深300ETF华泰柏瑞,SSE
2025-08-11,510300,91408987700.0,4.2033,4.079,91315387700.0,93600000.0,4.2033,NAV,3.9342887999999996,沪深300ETF华泰柏瑞,SSE
2025-08-12,510300,91407187700.0,4.2253,4.105,91408987700.0,-1800000.0,4.2253,NAV,-0.0760554,沪深300ETF华泰柏瑞,SSE
2025-08-13,510300,91550287700.0,4.2588,4.14,91407187700.0,143100000.0,4.2588,NAV,6.0943428,沪深300ETF华泰柏瑞,SSE
2025-08-14,510300,91409887700.0,4.2563,4.133,91550287700.0,-140400000.0,4.2563,NAV,-5.9758452,沪深300ETF华泰柏瑞,SSE
2025-08-15,510300,91783387700.0,4.2864,4.172,91409887700.0,373500000.0,4.2864,NAV,16.009704000000003,沪深300ETF华泰柏瑞,SSE
2025-08-18,510300,91769887700.0,4.3242,4.204,91783387700.0,-13500000.0,4.3242,NAV,-0.583767,沪深300ETF华泰柏瑞,SSE
2025-08-19,510300,91684387700.0,4.3081,4.182,91769887700.0,-85500000.0,4.3081,NAV,-3.6834254999999994,沪深300ETF华泰柏瑞,SSE
2025-08-20,510300,91035487700.0,4.3578,4.241,91684387700.0,-648900000.0,4.3578,NAV,-28.2777642,沪深300ETF华泰柏瑞,SSE
2025-08-21,510300,90871687700.0,4.3749,4.255,91035487700.0,-163800000.0,4.3749,NAV,-7.1660862,沪深300ETF华泰柏瑞,SSE
2025-08-22,510300,91487287700.0,4.4679,4.356,90871687700.0,615600000.0,4.4679,NAV,27.5043924,沪深300ETF华泰柏瑞,SSE
2025-08-25,510300,91697887700.0,4.5615,4.442,91487287700.0,210600000.0,4.5615,NAV,9.606518999999999,沪深300ETF华泰柏瑞,SSE
2025-08-26,510300,91810387700.0,4.5446,4.418,91697887700.0,112500000.0,4.5446,NAV,5.112675,沪深300ETF华泰柏瑞,SSE
2025-08-27,510300,91564687700.0,4.4774,4.352,91810387700.0,-245700000.0,4.4774,NAV,-11.0009718,沪深300ETF华泰柏瑞,SSE
2025-08-28,510300,91434187700.0,4.5564,4.436,91564687700.0,-130500000.0,4.5564,NAV,-5.946102,沪深300ETF华泰柏瑞,SSE
2025-08-29,510300,91398187700.0,4.5918,4.478,91434187700.0,-36000000.0,4.5918,NAV,-1.653048,沪深300ETF华泰柏瑞,SSE
2025-09-01,510300,90885187700.0,4.6194,4.493,91398187700.0,-513000000.0,4.6194,NAV,-23.697522,沪深300ETF华泰柏瑞,SSE
2025-09-02,510300,90642187700.0,4.5853,4.467,90885187700.0,-243000000.0,4.5853,NAV,-11.142279,沪深300ETF华泰柏瑞,SSE
2025-09-03,510300,90393787700.0,4.5538,4.426,90642187700.0,-248400000.0,4.5538,NAV,-11.3116392,沪深300ETF华泰柏瑞,SSE
2025-09-04,510300,90778087700.0,4.4573,4.333,90393787700.0,384300000.0,4.4573,NAV,17.1294039,沪深300ETF华泰柏瑞,SSE
2025-09-05,510300,90976087700.0,4.5549,4.431,90778087700.0,198000000.0,4.5549,NAV,9.018702,沪深300ETF华泰柏瑞,SSE
2025-09-08,510300,90472087700.0,4.5623,4.432,90976087700.0,-504000000.0,4.5623,NAV,-22.993992,沪深300ETF华泰柏瑞,SSE
2025-09-09,510300,90228187700.0,4.5304,4.405,90472087700.0,-243900000.0,4.5304,NAV,-11.0496456,沪深300ETF华泰柏瑞,SSE
2025-09-10,510300,89976187700.0,4.54,4.415,90228187700.0,-252000000.0,4.54,NAV,-11.4408,沪深300ETF华泰柏瑞,SSE
2025-09-11,510300,90112087700.0,4.6451,4.537,89976187700.0,135900000.0,4.6451,NAV,6.3126909,沪深300ETF华泰柏瑞,SSE
2025-09-12,510300,90433387700.0,4.6191,4.498,90112087700.0,321300000.0,4.6191,NAV,14.841168300000003,沪深300ETF华泰柏瑞,SSE
2025-09-15,510300,90238087700.0,4.6301,4.506,90433387700.0,-195300000.0,4.6301,NAV,-9.042585299999999,沪深300ETF华泰柏瑞,SSE
2025-09-16,510300,90213787700.0,4.6212,4.497,90238087700.0,-24300000.0,4.6212,NAV,-1.1229516,沪深300ETF华泰柏瑞,SSE
2025-09-17,510300,90285787700.0,4.6501,4.53,90213787700.0,72000000.0,4.6501,NAV,3.348072,沪深300ETF华泰柏瑞,SSE
2025-09-18,510300,90106687700.0,4.5961,4.471,90285787700.0,-179100000.0,4.5961,NAV,-8.2316151,沪深300ETF华泰柏瑞,SSE
2025-09-19,510300,90081487700.0,4.6,4.481,90106687700.0,-25200000.0,4.6,NAV,-1.1591999999999998,沪深300ETF华泰柏瑞,SSE
2025-09-22,510300,89951887700.0,4.621,4.496,90081487700.0,-129600000.0,4.621,NAV,-5.988816,沪深300ETF华泰柏瑞,SSE
2025-09-23,510300,89662987700.0,4.6178,4.499,89951887700.0,-288900000.0,4.6178,NAV,-13.3408242,沪深300ETF华泰柏瑞,SSE
2025-09-24,510300,89578387700.0,4.6657,4.54,89662987700.0,-84600000.0,4.6657,NAV,-3.9471822,沪深300ETF华泰柏瑞,SSE
2025-09-25,510300,89448787700.0,4.6942,4.572,89578387700.0,-129600000.0,4.6942,NAV,-6.0836832,沪深300ETF华泰柏瑞,SSE
2025-09-26,510300,89598187700.0,4.6503,4.528,89448787700.0,149400000.0,4.6503,NAV,6.9475482,沪深300ETF华泰柏瑞,SSE
2025-09-29,510300,89657587700.0,4.7217,4.605,89598187700.0,59400000.0,4.7217,NAV,2.8046898,沪深300ETF华泰柏瑞,SSE
2025-09-30,510300,89716087700.0,4.7436,4.618,89657587700.0,58500000.0,4.7436,NAV,2.775006,沪深300ETF华泰柏瑞,SSE
2025-10-09,510300,89960887700.0,4.8136,4.693,89716087700.0,244800000.0,4.8136,NAV,11.7836928,沪深300ETF华泰柏瑞,SSE
2025-10-10,510300,90294787700.0,4.7191,4.596,89960887700.0,333900000.0,4.7191,NAV,15.7570749,沪深300ETF华泰柏瑞,SSE
2025-10-13,510300,90188587700.0,4.6959,4.569,90294787700.0,-106200000.0,4.6959,NAV,-4.9870458,沪深300ETF华泰柏瑞,SSE
2025-10-14,510300,89700787700.0,4.6396,4.522,90188587700.0,-487800000.0,4.6396,NAV,-22.6319688,沪深300ETF华泰柏瑞,SSE
2025-10-15,510300,89974387700.0,4.7092,4.583,89700787700.0,273600000.0,4.7092,NAV,12.8843712,沪深300ETF华泰柏瑞,SSE
2025-10-16,510300,89705287700.0,4.7228,4.598,89974387700.0,-269100000.0,4.7228,NAV,-12.7090548,沪深300ETF华泰柏瑞,SSE
2025-10-17,510300,89747587700.0,4.6173,4.501,89705287700.0,42300000.0,4.6173,NAV,1.9531179,沪深300ETF华泰柏瑞,SSE
2025-10-20,510300,89954587700.0,4.6422,4.517,89747587700.0,207000000.0,4.6422,NAV,9.609354,沪深300ETF华泰柏瑞,SSE
2025-10-21,510300,89793487700.0,4.7135,4.587,89954587700.0,-161100000.0,4.7135,NAV,-7.5934485,沪深300ETF华泰柏瑞,SSE
2025-10-22,510300,89631487700.0,4.6981,4.572,89793487700.0,-162000000.0,4.6981,NAV,-7.610922,沪深300ETF华泰柏瑞,SSE
2025-10-23,510300,89440687700.0,4.712,4.59,89631487700.0,-190800000.0,4.712,NAV,-8.990496,沪深300ETF华泰柏瑞,SSE
2025-10-24,510300,89275987700.0,4.7714,4.647,89440687700.0,-164700000.0,4.7714,NAV,-7.8584958,沪深300ETF华泰柏瑞,SSE
2025-10-27,510300,89155387700.0,4.828,4.703,89275987700.0,-120600000.0,4.828,NAV,-5.822568,沪深300ETF华泰柏瑞,SSE
2025-10-28,510300,89464087700.0,4.8043,4.679,89155387700.0,308700000.0,4.8043,NAV,14.830874099999997,沪深300ETF华泰柏瑞,SSE
2025-10-29,510300,89587387700.0,4.8614,4.739,89464087700.0,123300000.0,4.8614,NAV,5.9941062,沪深300ETF华泰柏瑞,SSE
2025-10-30,510300,89444287700.0,4.8226,4.7,89587387700.0,-143100000.0,4.8226,NAV,-6.9011406000000015,沪深300ETF华泰柏瑞,SSE
2025-10-31,510300,90507187700.0,4.7519,4.633,89444287700.0,1062900000.0,4.7519,NAV,50.5079451,沪深300ETF华泰柏瑞,SSE
2025-11-03,510300,90368587700.0,4.7649,4.64,90507187700.0,-138600000.0,4.7649,NAV,-6.6041514,沪深300ETF华泰柏瑞,SSE
2025-11-04,510300,89707087700.0,4.7292,4.606,90368587700.0,-661500000.0,4.7292,NAV,-31.283657999999996,沪深300ETF华泰柏瑞,SSE
2025-11-05,510300,89555887700.0,4.7382,4.612,89707087700.0,-151200000.0,4.7382,NAV,-7.1641584,沪深300ETF华泰柏瑞,SSE
2025-11-06,510300,89365987700.0,4.8061,4.682,89555887700.0,-189900000.0,4.8061,NAV,-9.1267839,沪深300ETF华泰柏瑞,SSE
2025-11-07,510300,89201287700.0,4.7912,4.672,89365987700.0,-164700000.0,4.7912,NAV,-7.8911064,沪深300ETF华泰柏瑞,SSE
2025-11-10,510300,89202187700.0,4.8082,4.684,89201287700.0,900000.0,4.8082,NAV,0.0432738,沪深300ETF华泰柏瑞,SSE
2025-11-11,510300,89205787700.0,4.7644,4.64,89202187700.0,3600000.0,4.7644,NAV,0.1715184,沪深300ETF华泰柏瑞,SSE
2025-11-12,510300,89221987700.0,4.7583,4.642,89205787700.0,16200000.0,4.7583,NAV,0.7708446,沪深300ETF华泰柏瑞,SSE
2025-11-13,510300,89137387700.0,4.8156,4.689,89221987700.0,-84600000.0,4.8156,NAV,-4.0739976,沪深300ETF华泰柏瑞,SSE
2025-11-14,510300,89258887700.0,4.7402,4.618,89137387700.0,121500000.0,4.7402,NAV,5.759343,沪深300ETF华泰柏瑞,SSE
2025-11-17,510300,89610787700.0,4.7091,4.587,89258887700.0,351900000.0,4.7091,NAV,16.5713229,沪深300ETF华泰柏瑞,SSE
2025-11-18,510300,89725987700.0,4.6795,4.56,89610787700.0,115200000.0,4.6795,NAV,5.390784,沪深300ETF华泰柏瑞,SSE
2025-11-19,510300,89469487700.0,4.7,4.574,89725987700.0,-256500000.0,4.7,NAV,-12.0555,沪深300ETF华泰柏瑞,SSE
2025-11-20,510300,89383087700.0,4.6768,4.553,89469487700.0,-86400000.0,4.6768,NAV,-4.0407552,沪深300ETF华泰柏瑞,SSE
2025-11-21,510300,90225487700.0,4.5631,4.441,89383087700.0,842400000.0,4.5631,NAV,38.439554400000006,沪深300ETF华泰柏瑞,SSE
2025-11-24,510300,91029187700.0,4.5576,4.434,90225487700.0,803700000.0,4.5576,NAV,36.6294312,沪深300ETF华泰柏瑞,SSE
2025-11-25,510300,90810487700.0,4.6009,4.474,91029187700.0,-218700000.0,4.6009,NAV,-10.0621683,沪深300ETF华泰柏瑞,SSE
2025-11-26,510300,90269587700.0,4.6288,4.503,90810487700.0,-540900000.0,4.6288,NAV,-25.0371792,沪深300ETF华泰柏瑞,SSE
2025-11-27,510300,90182287700.0,4.6266,4.499,90269587700.0,-87300000.0,4.6266,NAV,-4.0390218,沪深300ETF华泰柏瑞,SSE
2025-11-28,510300,90122887700.0,4.6382,4.512,90182287700.0,-59400000.0,4.6382,NAV,-2.7550908,沪深300ETF华泰柏瑞,SSE
2025-12-01,510300,89819587700.0,4.689,4.564,90122887700.0,-303300000.0,4.689,NAV,-14.221737,沪深300ETF华泰柏瑞,SSE
2025-12-02,510300,89761087700.0,4.6663,4.543,89819587700.0,-58500000.0,4.6663,NAV,-2.7297855,沪深300ETF华泰柏瑞,SSE
2025-12-03,510300,89817787700.0,4.6425,4.522,89761087700.0,56700000.0,4.6425,NAV,2.6322975,沪深300ETF华泰柏瑞,SSE
2025-12-04,510300,89906887700.0,4.6584,4.534,89817787700.0,89100000.0,4.6584,NAV,4.1506344,沪深300ETF华泰柏瑞,SSE
2025-12-05,510300,90042787700.0,4.6974,4.575,89906887700.0,135900000.0,4.6974,NAV,6.3837666,沪深300ETF华泰柏瑞,SSE
2025-12-08,510300,90237187700.0,4.7359,4.609,90042787700.0,194400000.0,4.7359,NAV,9.2065896,沪深300ETF华泰柏瑞,SSE
2025-12-09,510300,89907787700.0,4.7122,4.585,90237187700.0,-329400000.0,4.7122,NAV,-15.5219868,沪深300ETF华泰柏瑞,SSE
2025-12-10,510300,89701687700.0,4.7057,4.579,89907787700.0,-206100000.0,4.7057,NAV,-9.6984477,沪深300ETF华泰柏瑞,SSE
2025-12-11,510300,89500987700.0,4.6654,4.545,89701687700.0,-200700000.0,4.6654,NAV,-9.3634578,沪深300ETF华泰柏瑞,SSE
2025-12-12,510300,90008587700.0,4.6959,4.571,89500987700.0,507600000.0,4.6959,NAV,23.8363884,沪深300ETF华泰柏瑞,SSE
2025-12-15,510300,89779987700.0,4.6685,4.544,90008587700.0,-228600000.0,4.6685,NAV,-10.672191,沪深300ETF华泰柏瑞,SSE
2025-12-16,510300,89722387700.0,4.6127,4.497,89779987700.0,-57600000.0,4.6127,NAV,-2.6569152,沪深300ETF华泰柏瑞,SSE
2025-12-17,510300,90160687700.0,4.6977,4.576,89722387700.0,438300000.0,4.6977,NAV,20.5900191,沪深300ETF华泰柏瑞,SSE
2025-12-18,510300,90248887700.0,4.6711,4.545,90160687700.0,88200000.0,4.6711,NAV,4.1199102,沪深300ETF华泰柏瑞,SSE
2025-12-19,510300,90034687700.0,4.6896,4.565,90248887700.0,-214200000.0,4.6896,NAV,-10.0451232,沪深300ETF华泰柏瑞,SSE
2025-12-22,510300,89542387700.0,4.7338,4.607,90034687700.0,-492300000.0,4.7338,NAV,-23.3044974,沪深300ETF华泰柏瑞,SSE
2025-12-23,510300,89040187700.0,4.7432,4.617,89542387700.0,-502200000.0,4.7432,NAV,-23.8203504,沪深300ETF华泰柏瑞,SSE
2025-12-24,510300,89140987700.0,4.757,4.634,89040187700.0,100800000.0,4.757,NAV,4.795056,沪深300ETF华泰柏瑞,SSE
2025-12-25,510300,89151787700.0,4.7666,4.643,89140987700.0,10800000.0,4.7666,NAV,0.5147928,沪深300ETF华泰柏瑞,SSE
2025-12-26,510300,89312887700.0,4.7817,4.661,89151787700.0,161100000.0,4.7817,NAV,7.7033187,沪深300ETF华泰柏瑞,SSE
2025-12-29,510300,89022187700.0,4.7632,4.64,89312887700.0,-290700000.0,4.7632,NAV,-13.8466224,沪深300ETF华泰柏瑞,SSE
2025-12-30,510300,89028487700.0,4.7755,4.65,89022187700.0,6300000.0,4.7755,NAV,0.3008565,沪深300ETF华泰柏瑞,SSE
2025-12-31,510300,88829587700.0,4.7536,4.63,89028487700.0,-198900000.0,4.7536,NAV,-9.4549104,沪深300ETF华泰柏瑞,SSE
2026-01-05,510300,89058187700.0,,4.721,88829587700.0,228600000.0,4.721,ETF close,10.792206,沪深300ETF华泰柏瑞,SSE
2026-01-06,510300,89344387700.0,,4.796,89058187700.0,286200000.0,4.796,ETF close,13.726152,沪深300ETF华泰柏瑞,SSE
2026-01-07,510300,89029387700.0,,4.778,89344387700.0,-315000000.0,4.778,ETF close,-15.050699999999997,沪深300ETF华泰柏瑞,SSE
2026-01-08,510300,89142787700.0,,4.74,89029387700.0,113400000.0,4.74,ETF close,5.37516,沪深300ETF华泰柏瑞,SSE
2026-01-09,510300,89509087700.0,,4.762,89142787700.0,366300000.0,4.762,ETF close,17.443205999999996,沪深300ETF华泰柏瑞,SSE
2026-01-12,510300,89154487700.0,,4.79,89509087700.0,-354600000.0,4.79,ETF close,-16.98534,沪深300ETF华泰柏瑞,SSE
2026-01-13,510300,88819687700.0,,4.773,89154487700.0,-334800000.0,4.773,ETF close,-15.980004,沪深300ETF华泰柏瑞,SSE
2026-01-14,510300,88242787700.0,,4.743,88819687700.0,-576900000.0,4.743,ETF close,-27.362367,沪深300ETF华泰柏瑞,SSE
2026-01-15,510300,84100987700.0,,4.752,88242787700.0,-4141800000.0,4.752,ETF close,-196.818336,沪深300ETF华泰柏瑞,SSE
2026-01-16,510300,79760287700.0,,4.736,84100987700.0,-4340700000.0,4.736,ETF close,-205.575552,沪深300ETF华泰柏瑞,SSE
2026-01-19,510300,77863087700.0,,4.738,79760287700.0,-1897200000.0,4.738,ETF close,-89.889336,沪深300ETF华泰柏瑞,SSE
2026-01-20,510300,75533887700.0,,4.724,77863087700.0,-2329200000.0,4.724,ETF close,-110.031408,沪深300ETF华泰柏瑞,SSE
2026-01-21,510300,71977987700.0,,4.73,75533887700.0,-3555900000.0,4.73,ETF close,-168.19407,沪深300ETF华泰柏瑞,SSE
2026-01-22,510300,68534587699.99999,,4.727,71977987700.0,-3443400000.0000076,4.727,ETF close,-162.76951800000037,沪深300ETF华泰柏瑞,SSE
2026-01-23,510300,64415287699.99999,,4.704,68534587699.99999,-4119300000.0,4.704,ETF close,-193.771872,沪深300ETF华泰柏瑞,SSE
2026-01-26,510300,60517387699.99999,,4.712,64415287699.99999,-3897900000.0,4.712,ETF close,-183.669048,沪深300ETF华泰柏瑞,SSE
2026-01-27,510300,57532987699.99999,,4.71,60517387699.99999,-2984400000.0,4.71,ETF close,-140.56524,沪深300ETF华泰柏瑞,SSE
2026-01-28,510300,51504787699.99999,,4.725,57532987699.99999,-6028200000.0,4.725,ETF close,-284.83244999999994,沪深300ETF华泰柏瑞,SSE
2026-01-29,510300,49260187699.99999,,4.768,51504787699.99999,-2244600000.0,4.768,ETF close,-107.022528,沪深300ETF华泰柏瑞,SSE
2026-01-30,510300,48687787699.99999,,4.711,49260187699.99999,-572400000.0,4.711,ETF close,-26.965764,沪深300ETF华泰柏瑞,SSE
2026-02-02,510300,47506987699.99999,,4.6,48687787699.99999,-1180800000.0,4.6,ETF close,-54.3168,沪深300ETF华泰柏瑞,SSE
2026-02-03,510300,47543887699.99999,,4.664,47506987699.99999,36900000.0,4.664,ETF close,1.721016,沪深300ETF华泰柏瑞,SSE
2026-02-04,510300,46987687699.99999,,4.707,47543887699.99999,-556200000.0,4.707,ETF close,-26.180334,沪深300ETF华泰柏瑞,SSE
2026-02-05,510300,47227987699.99999,,4.679,46987687699.99999,240300000.0,4.679,ETF close,11.243637,沪深300ETF华泰柏瑞,SSE
2026-02-06,510300,47461087699.99999,,4.649,47227987699.99999,233100000.0,4.649,ETF close,10.836819,沪深300ETF华泰柏瑞,SSE
2026-02-09,510300,47458387699.99999,,4.727,47461087699.99999,-2700000.0,4.727,ETF close,-0.127629,沪深300ETF华泰柏瑞,SSE
2026-02-10,510300,47128987699.99999,,4.733,47458387699.99999,-329400000.0,4.733,ETF close,-15.590502,沪深300ETF华泰柏瑞,SSE
2026-02-11,510300,47025487699.99999,,4.723,47128987699.99999,-103500000.0,4.723,ETF close,-4.888305,沪深300ETF华泰柏瑞,SSE
2026-02-12,510300,46940887699.99999,,4.727,47025487699.99999,-84600000.0,4.727,ETF close,-3.999042,沪深300ETF华泰柏瑞,SSE
2026-02-13,510300,46123687699.99999,,4.671,46940887699.99999,-817200000.0,4.671,ETF close,-38.171412,沪深300ETF华泰柏瑞,SSE
2026-02-24,510300,45907687699.99999,,4.716,46123687699.99999,-216000000.0,4.716,ETF close,-10.18656,沪深300ETF华泰柏瑞,SSE
2026-02-25,510300,45979687699.99999,,4.75,45907687699.99999,72000000.0,4.75,ETF close,3.42,沪深300ETF华泰柏瑞,SSE
2026-02-26,510300,45596287699.99999,,4.735,45979687699.99999,-383400000.0,4.735,ETF close,-18.153990000000004,沪深300ETF华泰柏瑞,SSE
2026-02-27,510300,45612487699.99999,,4.725,45596287699.99999,16200000.0,4.725,ETF close,0.76545,沪深300ETF华泰柏瑞,SSE
2026-03-02,510300,44765587699.99999,,4.739,45612487699.99999,-846900000.0,4.739,ETF close,-40.134591,沪深300ETF华泰柏瑞,SSE
2026-03-03,510300,44573887699.99999,,4.678,44765587699.99999,-191700000.0,4.678,ETF close,-8.967726,沪深300ETF华泰柏瑞,SSE
2026-03-04,510300,44960887699.99999,,4.61,44573887699.99999,387000000.0,4.61,ETF close,17.840700000000002,沪深300ETF华泰柏瑞,SSE
2026-03-05,510300,44612587699.99999,,4.654,44960887699.99999,-348300000.0,4.654,ETF close,-16.209882,沪深300ETF华泰柏瑞,SSE
2026-03-06,510300,44606287699.99999,,4.667,44612587699.99999,-6300000.0,4.667,ETF close,-0.294021,沪深300ETF华泰柏瑞,SSE
2026-03-09,510300,44621587699.99999,,4.629,44606287699.99999,15300000.0,4.629,ETF close,0.708237,沪深300ETF华泰柏瑞,SSE
2026-03-10,510300,44522587699.99999,,4.683,44621587699.99999,-99000000.0,4.683,ETF close,-4.63617,沪深300ETF华泰柏瑞,SSE
2026-03-11,510300,44094187699.99999,,4.711,44522587699.99999,-428400000.0,4.711,ETF close,-20.181924000000002,沪深300ETF华泰柏瑞,SSE
2026-03-12,510300,44007787699.99999,,4.694,44094187699.99999,-86400000.0,4.694,ETF close,-4.055616,沪深300ETF华泰柏瑞,SSE
2026-03-13,510300,43985287699.99999,,4.677,44007787699.99999,-22500000.0,4.677,ETF close,-1.052325,沪深300ETF华泰柏瑞,SSE
2026-03-16,510300,44097787699.99999,,4.68,43985287699.99999,112500000.0,4.68,ETF close,5.265,沪深300ETF华泰柏瑞,SSE
2026-03-17,510300,44332687699.99999,,4.646,44097787699.99999,234900000.0,4.646,ETF close,10.913454,沪深300ETF华泰柏瑞,SSE
2026-03-18,510300,44575687699.99999,,4.662,44332687699.99999,243000000.0,4.662,ETF close,11.32866,沪深300ETF华泰柏瑞,SSE
2026-03-19,510300,44822287699.99999,,4.599,44575687699.99999,246600000.0,4.599,ETF close,11.341134,沪深300ETF华泰柏瑞,SSE
2026-03-20,510300,44918587699.99999,,4.576,44822287699.99999,96300000.0,4.576,ETF close,4.406687999999999,沪深300ETF华泰柏瑞,SSE
2026-03-23,510300,45749287699.99999,,4.43,44918587699.99999,830700000.0,4.43,ETF close,36.80001,沪深300ETF华泰柏瑞,SSE
2026-03-24,510300,45670987699.99999,,4.479,45749287699.99999,-78300000.0,4.479,ETF close,-3.507057,沪深300ETF华泰柏瑞,SSE
2026-03-25,510300,45231787699.99999,,4.544,45670987699.99999,-439200000.0,4.544,ETF close,-19.957247999999996,沪深300ETF华泰柏瑞,SSE
2026-03-26,510300,45151687699.99999,,4.488,45231787699.99999,-80100000.0,4.488,ETF close,-3.5948880000000005,沪深300ETF华泰柏瑞,SSE
2026-03-27,510300,45160687699.99999,,4.508,45151687699.99999,9000000.0,4.508,ETF close,0.40572,沪深300ETF华泰柏瑞,SSE
2026-03-30,510300,44913187699.99999,,4.5,45160687699.99999,-247500000.0,4.5,ETF close,-11.1375,沪深300ETF华泰柏瑞,SSE
2026-03-31,510300,44828587699.99999,,4.463,44913187699.99999,-84600000.0,4.463,ETF close,-3.775698,沪深300ETF华泰柏瑞,SSE
2026-04-01,510300,44812387699.99999,,4.534,44828587699.99999,-16200000.0,4.534,ETF close,-0.734508,沪深300ETF华泰柏瑞,SSE
2026-04-02,510300,44718787699.99999,,4.489,44812387699.99999,-93600000.0,4.489,ETF close,-4.201704,沪深300ETF华泰柏瑞,SSE
2026-04-03,510300,44869087699.99999,,4.454,44718787699.99999,150300000.0,4.454,ETF close,6.694362,沪深300ETF华泰柏瑞,SSE
