date,indicator_key,indicator,group,value,mom_diff,yoy_diff
2020-01-31,M6642294,高技术制造业,industry,52.9,0.10000000000000142,3.299999999999997
2020-01-31,M6642295,装备制造业,industry,50.7,-0.5999999999999943,1.3000000000000043
2020-02-29,M0017127,生产,component,27.8,-23.499999999999996,-21.7
2020-02-29,M0017128,新订单,component,29.3,-22.099999999999998,-21.3
2020-02-29,M0017129,新出口订单,component,28.7,-20.000000000000004,-16.500000000000004
2020-02-29,M0017130,在手订单,component,35.6,-10.699999999999996,-8.0
2020-02-29,M0017131,产成品库存,component,46.1,0.10000000000000142,-0.29999999999999716
2020-02-29,M0017132,采购量,component,29.3,-22.3,-18.999999999999996
2020-02-29,M0017133,进口,component,31.9,-17.1,-12.899999999999999
2020-02-29,M0017134,主要原材料购进价格,component,51.4,-2.3999999999999986,-0.5
2020-02-29,M0017135,原材料库存,component,33.9,-13.200000000000003,-12.399999999999999
2020-02-29,M0017136,从业人员,component,31.8,-15.7,-15.7
2020-02-29,M0017137,供应商配送时间,component,32.1,-17.799999999999997,-17.699999999999996
2020-02-29,M0017126,制造业PMI,headline,35.7,-14.299999999999997,-13.5
2020-02-29,M5207831,建筑业PMI,headline,26.6,-33.1,-32.6
2020-02-29,M5207838,服务业PMI,headline,30.1,-23.0,-23.4
2020-02-29,M6642296,消费品制造业,industry,37.6,,
2020-03-31,M0017127,生产,component,54.1,26.3,1.3999999999999986
2020-03-31,M0017128,新订单,component,52.0,22.7,0.3999999999999986
2020-03-31,M0017129,新出口订单,component,46.4,17.7,-0.7000000000000028
2020-03-31,M0017130,在手订单,component,46.3,10.699999999999996,-0.10000000000000142
2020-03-31,M0017131,产成品库存,component,49.1,3.0,2.1000000000000014
2020-03-31,M0017132,采购量,component,52.7,23.400000000000002,1.5
2020-03-31,M0017133,进口,component,48.4,16.5,-0.30000000000000426
2020-03-31,M0017134,主要原材料购进价格,component,45.5,-5.899999999999999,-8.0
2020-03-31,M0017135,原材料库存,component,49.0,15.100000000000001,0.6000000000000014
2020-03-31,M0017136,从业人员,component,50.9,19.099999999999998,3.299999999999997
2020-03-31,M0017137,供应商配送时间,component,48.2,16.1,-2.0
2020-03-31,M0017126,制造业PMI,headline,52.0,16.299999999999997,1.5
2020-03-31,M5207831,建筑业PMI,headline,55.1,28.5,-6.600000000000001
2020-03-31,M5207838,服务业PMI,headline,51.8,21.699999999999996,-1.8000000000000043
2020-03-31,M6642294,高技术制造业,industry,55.8,,3.799999999999997
2020-03-31,M6642295,装备制造业,industry,54.5,,3.299999999999997
2020-03-31,M6642296,消费品制造业,industry,52.0,14.399999999999999,
2020-04-30,M0017127,生产,component,53.7,-0.3999999999999986,1.6000000000000014
2020-04-30,M0017128,新订单,component,50.2,-1.7999999999999972,-1.1999999999999957
2020-04-30,M0017129,新出口订单,component,33.5,-12.899999999999999,-15.700000000000003
2020-04-30,M0017130,在手订单,component,43.6,-2.6999999999999957,-0.3999999999999986
2020-04-30,M0017131,产成品库存,component,49.3,0.19999999999999574,2.799999999999997
2020-04-30,M0017132,采购量,component,52.0,-0.7000000000000028,0.8999999999999986
2020-04-30,M0017133,进口,component,43.9,-4.5,-5.800000000000004
2020-04-30,M0017134,主要原材料购进价格,component,42.5,-3.0,-10.600000000000001
2020-04-30,M0017135,原材料库存,component,48.2,-0.7999999999999972,1.0
2020-04-30,M0017136,从业人员,component,50.2,-0.6999999999999957,3.0
2020-04-30,M0017137,供应商配送时间,component,50.1,1.8999999999999986,0.20000000000000284
2020-04-30,M0017126,制造业PMI,headline,50.8,-1.2000000000000028,0.6999999999999957
2020-04-30,M5207831,建筑业PMI,headline,59.7,4.600000000000001,-0.3999999999999986
2020-04-30,M5207838,服务业PMI,headline,52.1,0.30000000000000426,-1.1999999999999957
2020-04-30,M6642294,高技术制造业,industry,53.9,-1.8999999999999986,1.0
2020-04-30,M6642295,装备制造业,industry,54.1,-0.3999999999999986,
2020-04-30,M6642296,消费品制造业,industry,52.9,0.8999999999999986,
2020-05-31,M0017127,生产,component,53.2,-0.5,1.5
2020-05-31,M0017128,新订单,component,50.9,0.6999999999999957,1.1000000000000014
2020-05-31,M0017129,新出口订单,component,35.3,1.7999999999999972,-11.200000000000003
2020-05-31,M0017130,在手订单,component,44.1,0.5,-0.19999999999999574
2020-05-31,M0017131,产成品库存,component,47.3,-2.0,-0.8000000000000043
2020-05-31,M0017132,采购量,component,50.8,-1.2000000000000028,0.29999999999999716
2020-05-31,M0017133,进口,component,45.3,1.3999999999999986,-1.8000000000000043
2020-05-31,M0017134,主要原材料购进价格,component,51.6,9.100000000000001,-0.19999999999999574
2020-05-31,M0017135,原材料库存,component,47.3,-0.9000000000000057,-0.10000000000000142
2020-05-31,M0017136,从业人员,component,49.4,-0.8000000000000043,2.3999999999999986
2020-05-31,M0017137,供应商配送时间,component,50.5,0.3999999999999986,-0.3999999999999986
2020-05-31,M0017126,制造业PMI,headline,50.6,-0.19999999999999574,1.2000000000000028
2020-05-31,M5207831,建筑业PMI,headline,60.8,1.0999999999999943,2.1999999999999957
2020-05-31,M5207838,服务业PMI,headline,52.3,0.19999999999999574,-1.2000000000000028
2020-05-31,M6642294,高技术制造业,industry,51.7,-2.1999999999999957,-0.3999999999999986
2020-05-31,M6642295,装备制造业,industry,52.2,-1.8999999999999986,2.4000000000000057
2020-05-31,M6642296,消费品制造业,industry,51.8,-1.1000000000000014,
2020-06-30,M0017127,生产,component,53.9,0.6999999999999957,2.6000000000000014
2020-06-30,M0017128,新订单,component,51.4,0.5,1.7999999999999972
2020-06-30,M0017129,新出口订单,component,42.6,7.300000000000004,-3.6999999999999957
2020-06-30,M0017130,在手订单,component,44.8,0.6999999999999957,0.29999999999999716
2020-06-30,M0017131,产成品库存,component,46.8,-0.5,-1.3000000000000043
2020-06-30,M0017132,采购量,component,51.8,1.0,2.0999999999999943
2020-06-30,M0017133,进口,component,47.0,1.7000000000000028,0.20000000000000284
2020-06-30,M0017134,主要原材料购进价格,component,56.8,5.199999999999996,7.799999999999997
2020-06-30,M0017135,原材料库存,component,47.6,0.30000000000000426,-0.6000000000000014
2020-06-30,M0017136,从业人员,component,49.1,-0.29999999999999716,2.200000000000003
2020-06-30,M0017137,供应商配送时间,component,50.5,0.0,0.29999999999999716
2020-06-30,M0017126,制造业PMI,headline,50.9,0.29999999999999716,1.5
2020-06-30,M5207831,建筑业PMI,headline,59.8,-1.0,1.0999999999999943
2020-06-30,M5207838,服务业PMI,headline,53.4,1.1000000000000014,0.0
2020-06-30,M6642294,高技术制造业,industry,51.1,-0.6000000000000014,-0.6000000000000014
2020-06-30,M6642295,装备制造业,industry,52.3,0.09999999999999432,2.299999999999997
2020-07-31,M0017127,生产,component,54.0,0.10000000000000142,1.8999999999999986
2020-07-31,M0017128,新订单,component,51.7,0.30000000000000426,1.9000000000000057
2020-07-31,M0017129,新出口订单,component,48.4,5.799999999999997,1.5
2020-07-31,M0017130,在手订单,component,45.6,0.8000000000000043,0.8999999999999986
2020-07-31,M0017131,产成品库存,component,47.6,0.8000000000000043,0.6000000000000014
2020-07-31,M0017132,采购量,component,52.4,0.6000000000000014,2.0
2020-07-31,M0017133,进口,component,49.1,2.1000000000000014,1.7000000000000028
2020-07-31,M0017134,主要原材料购进价格,component,58.1,1.3000000000000043,7.399999999999999
2020-07-31,M0017135,原材料库存,component,47.9,0.29999999999999716,-0.10000000000000142
2020-07-31,M0017136,从业人员,component,49.3,0.19999999999999574,2.1999999999999957
2020-07-31,M0017137,供应商配送时间,component,50.4,-0.10000000000000142,0.29999999999999716
2020-07-31,M0017126,制造业PMI,headline,51.1,0.20000000000000284,1.3999999999999986
2020-07-31,M5207831,建筑业PMI,headline,60.5,0.7000000000000028,2.299999999999997
2020-07-31,M5207838,服务业PMI,headline,53.1,-0.29999999999999716,0.20000000000000284
2020-07-31,M6642294,高技术制造业,industry,51.3,0.19999999999999574,
2020-07-31,M6642295,装备制造业,industry,51.8,-0.5,2.5999999999999943
2020-07-31,M6642296,消费品制造业,industry,51.6,,
2020-08-31,M0017127,生产,component,53.5,-0.5,1.6000000000000014
2020-08-31,M0017128,新订单,component,52.0,0.29999999999999716,2.299999999999997
2020-08-31,M0017129,新出口订单,component,49.1,0.7000000000000028,1.8999999999999986
2020-08-31,M0017130,在手订单,component,46.0,0.3999999999999986,1.2000000000000028
2020-08-31,M0017131,产成品库存,component,47.1,-0.5,-0.6999999999999957
2020-08-31,M0017132,采购量,component,51.7,-0.6999999999999957,2.4000000000000057
2020-08-31,M0017133,进口,component,49.0,-0.10000000000000142,2.299999999999997
2020-08-31,M0017134,主要原材料购进价格,component,58.3,0.19999999999999574,9.699999999999996
2020-08-31,M0017135,原材料库存,component,47.3,-0.6000000000000014,-0.20000000000000284
2020-08-31,M0017136,从业人员,component,49.4,0.10000000000000142,2.5
2020-08-31,M0017137,供应商配送时间,component,50.4,0.0,0.10000000000000142
2020-08-31,M0017126,制造业PMI,headline,51.0,-0.10000000000000142,1.5
2020-08-31,M5207831,建筑业PMI,headline,60.2,-0.29999999999999716,-1.0
2020-08-31,M5207838,服务业PMI,headline,54.3,1.1999999999999957,1.7999999999999972
2020-08-31,M6642294,高技术制造业,industry,52.8,1.5,1.5999999999999943
2020-08-31,M6642295,装备制造业,industry,52.7,0.9000000000000057,2.5
2020-09-30,M0017127,生产,component,54.0,0.5,1.7000000000000028
2020-09-30,M0017128,新订单,component,52.8,0.7999999999999972,2.299999999999997
2020-09-30,M0017129,新出口订单,component,50.8,1.6999999999999957,2.5999999999999943
2020-09-30,M0017130,在手订单,component,46.1,0.10000000000000142,1.3999999999999986
2020-09-30,M0017131,产成品库存,component,48.4,1.2999999999999972,1.2999999999999972
2020-09-30,M0017132,采购量,component,53.6,1.8999999999999986,3.200000000000003
2020-09-30,M0017133,进口,component,50.4,1.3999999999999986,3.299999999999997
2020-09-30,M0017134,主要原材料购进价格,component,58.5,0.20000000000000284,6.299999999999997
2020-09-30,M0017135,原材料库存,component,48.5,1.2000000000000028,0.8999999999999986
2020-09-30,M0017136,从业人员,component,49.6,0.20000000000000284,2.6000000000000014
2020-09-30,M0017137,供应商配送时间,component,50.7,0.30000000000000426,0.20000000000000284
2020-09-30,M0017126,制造业PMI,headline,51.5,0.5,1.7000000000000028
2020-09-30,M5207831,建筑业PMI,headline,60.2,0.0,2.6000000000000014
2020-09-30,M5207838,服务业PMI,headline,55.2,0.9000000000000057,2.200000000000003
2020-09-30,M6642294,高技术制造业,industry,54.5,1.7000000000000028,3.200000000000003
2020-09-30,M6642295,装备制造业,industry,53.0,0.29999999999999716,3.200000000000003
2020-10-31,M0017127,生产,component,53.9,-0.10000000000000142,3.1000000000000014
2020-10-31,M0017128,新订单,component,52.8,0.0,3.1999999999999957
2020-10-31,M0017129,新出口订单,component,51.0,0.20000000000000284,4.0
2020-10-31,M0017130,在手订单,component,47.2,1.1000000000000014,2.3000000000000043
2020-10-31,M0017131,产成品库存,component,44.9,-3.5,-1.8000000000000043
2020-10-31,M0017132,采购量,component,53.1,-0.5,3.3000000000000043
2020-10-31,M0017133,进口,component,50.8,0.3999999999999986,3.8999999999999986
2020-10-31,M0017134,主要原材料购进价格,component,58.8,0.29999999999999716,8.399999999999999
2020-10-31,M0017135,原材料库存,component,48.0,-0.5,0.6000000000000014
2020-10-31,M0017136,从业人员,component,49.3,-0.30000000000000426,2.0
2020-10-31,M0017137,供应商配送时间,component,50.6,-0.10000000000000142,0.5
2020-10-31,M0017126,制造业PMI,headline,51.4,-0.10000000000000142,2.1000000000000014
2020-10-31,M5207831,建筑业PMI,headline,59.8,-0.4000000000000057,-0.6000000000000014
2020-10-31,M5207838,服务业PMI,headline,55.5,0.29999999999999716,4.100000000000001
2020-10-31,M6642294,高技术制造业,industry,53.6,-0.8999999999999986,2.200000000000003
2020-10-31,M6642295,装备制造业,industry,52.5,-0.5,2.200000000000003
2020-11-30,M0017127,生产,component,54.7,0.8000000000000043,2.1000000000000014
2020-11-30,M0017128,新订单,component,53.9,1.1000000000000014,2.6000000000000014
2020-11-30,M0017129,新出口订单,component,51.5,0.5,2.700000000000003
2020-11-30,M0017130,在手订单,component,46.7,-0.5,1.8000000000000043
2020-11-30,M0017131,产成品库存,component,45.7,0.8000000000000043,-0.6999999999999957
2020-11-30,M0017132,采购量,component,53.7,0.6000000000000014,2.700000000000003
2020-11-30,M0017133,进口,component,50.9,0.10000000000000142,1.1000000000000014
2020-11-30,M0017134,主要原材料购进价格,component,62.6,3.8000000000000043,13.600000000000001
2020-11-30,M0017135,原材料库存,component,48.6,0.6000000000000014,0.8000000000000043
2020-11-30,M0017136,从业人员,component,49.5,0.20000000000000284,2.200000000000003
2020-11-30,M0017137,供应商配送时间,component,50.1,-0.5,-0.3999999999999986
2020-11-30,M0017126,制造业PMI,headline,52.1,0.7000000000000028,1.8999999999999986
2020-11-30,M5207831,建筑业PMI,headline,60.5,0.7000000000000028,0.8999999999999986
2020-11-30,M5207838,服务业PMI,headline,55.7,0.20000000000000284,2.200000000000003
2020-11-30,M6642294,高技术制造业,industry,56.2,2.6000000000000014,4.5
2020-11-30,M6642295,装备制造业,industry,53.1,0.6000000000000014,2.1000000000000014
2020-12-31,M0017127,生产,component,54.2,-0.5,1.0
2020-12-31,M0017128,新订单,component,53.6,-0.29999999999999716,2.3999999999999986
2020-12-31,M0017129,新出口订单,component,51.3,-0.20000000000000284,1.0
2020-12-31,M0017130,在手订单,component,47.1,0.3999999999999986,2.1000000000000014
2020-12-31,M0017131,产成品库存,component,46.2,0.5,0.6000000000000014
2020-12-31,M0017132,采购量,component,53.2,-0.5,1.9000000000000057
2020-12-31,M0017133,进口,component,50.4,-0.5,0.5
2020-12-31,M0017134,主要原材料购进价格,component,68.0,5.399999999999999,16.200000000000003
2020-12-31,M0017135,原材料库存,component,48.6,0.0,1.3999999999999986
2020-12-31,M0017136,从业人员,component,49.6,0.10000000000000142,2.3000000000000043
2020-12-31,M0017137,供应商配送时间,component,49.9,-0.20000000000000284,-1.2000000000000028
2020-12-31,M0017126,制造业PMI,headline,51.9,-0.20000000000000284,1.6999999999999957
2020-12-31,M5207831,建筑业PMI,headline,60.7,0.20000000000000284,4.0
2020-12-31,M5207838,服务业PMI,headline,54.8,-0.9000000000000057,1.7999999999999972
2020-12-31,M6642296,消费品制造业,industry,50.5,,-0.8999999999999986
2021-01-31,M0017127,生产,component,53.5,-0.7000000000000028,2.200000000000003
2021-01-31,M0017128,新订单,component,52.3,-1.3000000000000043,0.8999999999999986
2021-01-31,M0017129,新出口订单,component,50.2,-1.0999999999999943,1.5
2021-01-31,M0017130,在手订单,component,47.3,0.19999999999999574,1.0
2021-01-31,M0017131,产成品库存,component,49.0,2.799999999999997,3.0
2021-01-31,M0017132,采购量,component,52.0,-1.2000000000000028,0.3999999999999986
2021-01-31,M0017133,进口,component,49.8,-0.6000000000000014,0.7999999999999972
2021-01-31,M0017134,主要原材料购进价格,component,67.1,-0.9000000000000057,13.299999999999997
2021-01-31,M0017135,原材料库存,component,49.0,0.3999999999999986,1.8999999999999986
2021-01-31,M0017136,从业人员,component,48.4,-1.2000000000000028,0.8999999999999986
2021-01-31,M0017137,供应商配送时间,component,48.8,-1.1000000000000014,-1.1000000000000014
2021-01-31,M0017126,制造业PMI,headline,51.3,-0.6000000000000014,1.2999999999999972
2021-01-31,M5207831,建筑业PMI,headline,60.0,-0.7000000000000028,0.29999999999999716
2021-01-31,M5207838,服务业PMI,headline,51.1,-3.6999999999999957,-2.0
2021-01-31,M6642296,消费品制造业,industry,52.3,1.7999999999999972,
2021-02-28,M0017127,生产,component,51.9,-1.6000000000000014,24.099999999999998
2021-02-28,M0017128,新订单,component,51.5,-0.7999999999999972,22.2
2021-02-28,M0017129,新出口订单,component,48.8,-1.4000000000000057,20.099999999999998
2021-02-28,M0017130,在手订单,component,46.1,-1.1999999999999957,10.5
2021-02-28,M0017131,产成品库存,component,48.0,-1.0,1.8999999999999986
2021-02-28,M0017132,采购量,component,51.6,-0.3999999999999986,22.3
2021-02-28,M0017133,进口,component,49.6,-0.19999999999999574,17.700000000000003
2021-02-28,M0017134,主要原材料购进价格,component,66.7,-0.3999999999999915,15.300000000000004
2021-02-28,M0017135,原材料库存,component,47.7,-1.2999999999999972,13.800000000000004
2021-02-28,M0017136,从业人员,component,48.1,-0.29999999999999716,16.3
2021-02-28,M0017137,供应商配送时间,component,47.9,-0.8999999999999986,15.799999999999997
2021-02-28,M0017126,制造业PMI,headline,50.6,-0.6999999999999957,14.899999999999999
2021-02-28,M5207831,建筑业PMI,headline,54.7,-5.299999999999997,28.1
2021-02-28,M5207838,服务业PMI,headline,50.8,-0.30000000000000426,20.699999999999996
2021-02-28,M6642294,高技术制造业,industry,53.6,,
2021-02-28,M6642295,装备制造业,industry,52.2,,
2021-02-28,M6642296,消费品制造业,industry,50.5,-1.7999999999999972,12.899999999999999
